,H_Pow,ClusterSize,Mean_FracVaccinated,SD_FracVaccinated,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Contain_Day,Peak_Day,reff,SD_reff,reff30,SD_reff30
263,1.439,14.0,0.7399686227919466,4.6731590964641066e-06,10034.041666666666,12705.025659930938,24.791666666666668,32.12141748106561,2.0,0.0,1.1306551291574636,0.3168556531959398,1.1362928032079795,1.1689700371540863
264,1.644,14.0,0.747033190486926,4.9929187765602975e-06,9291.3125,12120.888774652623,21.625,33.989751271366515,2.0,0.0,1.0434990112258593,0.3218117806638258,0.9945200141192778,0.9110036922387692
265,1.85,14.0,0.7533773543212026,3.613521309121217e-06,6440.645833333333,7686.912274685179,15.833333333333334,24.354066752308256,2.0,0.0,,,1.031179205621556,1.279688961159031
266,-1.85,15.0,0.3890571804707434,2.9567007722724912e-05,120300.22916666669,92482.15242268964,421.5208333333333,387.5235059216976,2.0,0.0,1.651014855734397,0.2679737877391738,1.6207012576724018,0.9154141422704292
267,-1.644,15.0,0.4357896442383251,2.5523465397920146e-05,97229.625,76019.16334983945,346.6666666666667,298.6390643906819,2.0,0.0,1.5915061628591545,0.2653804479439185,1.5027419578215426,0.8447844776581748
268,-1.439,15.0,0.4768543728684078,1.792218467643718e-05,62634.083333333336,59430.62363577879,206.97916666666663,191.6239102017097,2.0,0.0,1.427809486164165,0.3466722611609929,1.6400221918555022,1.3421839115771932
269,-1.233,15.0,0.5133714449796498,2.320110932029788e-05,58919.083333333336,49906.5432480715,212.8125,230.4131032261357,2.0,0.0,1.4351781567558202,0.346474158634798,1.2916587694547474,0.8059073435904857
270,-1.028,15.0,0.5453982944769497,1.480564519085431e-05,37083.083333333336,35773.48012849108,124.125,138.3985341516273,2.0,0.0,1.348581459875195,0.3499083387603228,1.263625755983678,0.9095668796753816
271,-0.822,15.0,0.5739985730039032,1.3894478485275108e-05,36714.41666666666,34179.255007152686,120.39583333333331,123.4048413794472,2.0,0.0,1.3663837171578657,0.2726068075792632,1.3361906720575318,0.9386662418071664
272,-0.617,15.0,0.5992339887258141,1.1497123631782776e-05,25482.25,31908.132955441437,76.29166666666667,97.78003066660963,2.0,0.0,1.2299897910549966,0.3139504298768354,1.2038165841751858,0.8523218190507504
273,-0.411,15.0,0.6216416697683068,6.724524058095591e-06,18787.95833333333,18740.978255034443,54.5,55.08948233401533,2.0,0.0,1.206051620491195,0.3433119638583062,1.1496319937240287,1.0857218171887302
274,-0.206,15.0,0.6414277507161721,9.258512740380934e-06,20758.33333333333,24533.89629249256,61.41666666666666,73.57694867202991,2.0,0.0,1.228136601838892,0.3115113194309062,1.1878310006491584,1.1831431520471132
275,0.0,15.0,0.6591021403619857,7.731364111642697e-06,20759.375,21147.05595587868,55.083333333333336,59.75297850079368,2.0,0.0,1.2394066643519954,0.3264111414151007,1.0965452527291213,0.8072486285379915
276,0.206,15.0,0.6747846391870085,5.419211780581907e-06,16863.125,17246.811379208622,34.895833333333336,40.94481994272101,2.0,0.0,1.172747882828051,0.3256212588315566,0.9880864992601296,0.8324998973360638
277,0.411,15.0,0.6886701650915206,6.776149829338671e-06,13582.166666666666,18033.478552265937,38.020833333333336,50.1315247075485,2.0,0.0,1.0680654229770246,0.3771090663155024,0.8937053280452304,0.9011398680036884
