,H_Pow,ClusterSize,Mean_FracVaccinated,SD_FracVaccinated,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Contain_Day,Peak_Day,reff,SD_reff,reff30,SD_reff30
144,0.411,8.0,0.6963213781489284,3.024996316919928e-06,3305.7291666666665,5004.822630562098,9.979166666666666,22.02560365374935,2.0,0.0,1.1013987008844994,0.3016196051549792,0.778143963514092,0.9858750292522476
145,0.617,8.0,0.7087815504706475,2.8225243423894387e-06,4852.1875,6788.325177006225,11.041666666666666,20.22738646292613,2.0,0.0,1.030994542572481,0.4162568512224614,0.6593279551060157,1.0768155109197863
146,0.822,8.0,0.7198411997423314,2.268270569291717e-06,3160.6875,6181.822450957288,8.375,15.90212751723706,2.0,0.0,,,0.6920740171053662,0.8620960757070432
147,1.028,8.0,0.7297665203581937,2.898969310279343e-06,5912.083333333333,8505.753334075815,10.520833333333334,20.12830079534289,2.0,0.0,,,0.7704724580675499,0.9868096211563936
148,1.233,8.0,0.7385958463110022,1.568578276451113e-06,3371.583333333333,7535.462994806576,5.729166666666667,10.618609884844853,2.0,0.0,,,0.5874478450182313,1.028762959620285
149,1.439,8.0,0.7465311664651786,2.7929025160634955e-06,4519.041666666667,8566.110321539183,7.895833333333333,19.012022605343684,2.0,0.0,,,0.5927820559909476,0.7941870366100151
150,1.644,8.0,0.753606570026902,3.189117240514288e-06,5662.8125,11420.312358615723,10.520833333333334,21.43370738012296,2.0,0.0,1.0025027693697568,0.3229386141315078,0.8775481364172943,1.675322764105647
151,1.85,8.0,0.7599759499750833,1.9984597156872238e-06,2573.145833333333,5112.172748677679,6.291666666666667,13.290467441843234,2.0,0.0,,,0.4665549796825952,0.8763972375690452
152,-1.85,9.0,0.3954941048600269,1.0171970999948176e-05,99421.125,93820.01497335771,117.1875,131.17061428990675,2.0,0.0,1.6311380165482925,0.3149855858020153,1.4580449481515096,0.9396848116957122
153,-1.644,9.0,0.4424558312197835,1.1040769392513089e-05,87452.5625,71533.91534177108,124.58333333333331,127.17667947158569,2.0,0.0,1.5616719917240571,0.3815522348283495,1.4385835464026837,0.9142191931771652
154,-1.439,9.0,0.4837019029768722,8.54005106675279e-06,58112.6875,55376.316884646425,72.5625,89.97018566453355,2.0,0.0,1.453812126505038,0.4238667654487776,1.326140249903664,0.8929579612992612
155,-1.233,9.0,0.5203247697392991,7.126723866448834e-06,36838.72916666666,50753.36974945692,46.60416666666666,69.72582768314257,2.0,0.0,1.2698970554515092,0.4662324384793475,0.8520472320337733,0.83727679960735
156,-1.028,9.0,0.55254931687552,6.884260304383586e-06,26810.416666666668,34572.40237089455,39.66666666666666,63.48674960876895,2.0,0.0,1.3338444852658826,0.4066713335851154,0.9603701087451642,0.8598841253725581
157,-0.822,9.0,0.5812041774521921,5.291263657958732e-06,27800.08333333333,31036.344115858978,36.5,46.33963424680496,2.0,0.0,1.3018413857110973,0.4310129752429971,1.013141465577232,0.9118284735177627
158,-0.617,9.0,0.6064646117274707,6.560365061473554e-06,24676.83333333333,29962.47891864681,38.583333333333336,55.10833945977854,2.0,0.0,1.2950985210404256,0.4250996241351978,1.1800438486001603,0.946598573747409
159,-0.411,9.0,0.6289750449962198,7.696482023619003e-06,23741.3125,30091.6712030735,40.72916666666666,62.318925639871246,2.0,0.0,1.2864152551613448,0.396950446811349,1.18983950568506,1.5261716639903118
160,-0.206,9.0,0.6488367572783552,2.8360163622421835e-06,10197.125,14605.425710906497,13.666666666666666,22.14106931371224,2.0,0.0,1.2083871102579924,0.3736106738660811,0.864843973453139,0.9538195133122
161,0.0,9.0,0.666567291365445,5.243148850846457e-06,10136.020833333334,19346.43470864146,17.416666666666668,39.997251678633766,2.0,0.0,1.0936447156081408,0.357745972189532,0.8950197127040328,1.2815627287422808
162,0.206,9.0,0.6823224165784306,3.721226943395197e-06,9356.625,13285.453253625008,17.9375,27.70237431256013,2.0,0.0,,,1.0028833889194175,2.1336205366019
